sample_index,time_s,raw_time_ms,dt_s,accel_x_g,accel_y_g,accel_z_g,accel_roll_deg,accel_pitch_deg,filtered_roll_deg,filtered_pitch_deg,gyro_x_corrected_dps,gyro_y_corrected_dps
452,9.98,209594.0,0.02,0.02905,0.00146,1.01636,0.083,-1.637,-0.11,-1.599,0.1311,-0.0495
453,10.0,209614.0,0.02,0.02905,-0.0022,1.01343,-0.124,-1.642,-0.107,-1.6,0.1846,-0.0266
454,10.02,209634.0,0.02,0.02734,-0.00366,1.01001,-0.208,-1.551,-0.109,-1.601,-0.0215,-0.08
455,10.04,209654.0,0.02,0.02612,-0.00146,1.01636,-0.083,-1.472,-0.105,-1.601,0.1769,-0.1182
456,10.06,209674.0,0.02,0.02686,-0.00244,1.01709,-0.138,-1.512,-0.102,-1.6,0.1846,-0.0571
457,10.08,209694.0,0.02,0.02441,-0.00244,1.01123,-0.138,-1.383,-0.107,-1.593,-0.1895,0.1642
458,10.1,209714.0,0.02,0.03101,0.0022,1.01147,0.124,-1.756,-0.107,-1.596,-0.2429,-0.0037
459,10.12,209734.0,0.02,0.02612,-0.00342,1.0166,-0.193,-1.472,-0.106,-1.593,0.1464,0.0345
460,10.14,209754.0,0.02,0.02905,0.00146,1.01147,0.083,-1.645,-0.103,-1.594,-0.0292,-0.0342
461,10.16,209774.0,0.02,0.02979,0.00195,1.01318,0.11,-1.684,-0.094,-1.595,0.2151,0.0497
462,10.18,209794.0,0.02,0.02832,-0.00391,1.02246,-0.219,-1.587,-0.1,-1.598,-0.1513,-0.1258
463,10.2,209814.0,0.02,0.0354,-0.00171,1.02124,-0.096,-1.985,-0.1,-1.602,-0.0368,0.1795
464,10.22,209834.0,0.02,0.02856,-0.00098,1.01514,-0.055,-1.612,-0.097,-1.599,0.1464,0.1413
465,10.24,209854.0,0.02,0.0293,-0.00317,1.01489,-0.179,-1.653,-0.097,-1.599,0.0548,0.0726
466,10.26,209874.0,0.02,0.02686,-0.00439,1.01904,-0.247,-1.51,-0.101,-1.598,-0.0597,-0.0724
467,10.28,209894.0,0.02,0.02612,-0.00366,1.01221,-0.207,-1.478,-0.1,-1.597,0.1846,-0.0495
468,10.3,209914.0,0.02,0.02539,-0.0022,1.01733,-0.124,-1.43,-0.099,-1.593,0.0701,0.0192
469,10.32,209934.0,0.02,0.02759,-0.00317,1.00903,-0.18,-1.566,-0.099,-1.593,0.0853,0.0039
470,10.34,209954.0,0.02,0.02881,-0.00513,1.01831,-0.288,-1.62,-0.104,-1.596,-0.0673,-0.1258
471,10.36,209974.0,0.02,0.02881,0.00269,1.0127,0.152,-1.629,-0.099,-1.6,-0.0139,-0.1716
472,10.38,209994.0,0.02,0.02783,-0.00293,1.01367,-0.166,-1.573,-0.101,-1.596,-0.0063,0.1871
473,10.4,210014.0,0.02,0.02783,-0.00488,1.01782,-0.275,-1.566,-0.104,-1.589,0.0014,0.2864
474,10.42,210034.0,0.02,0.02637,0.0,1.0166,0.0,-1.486,-0.098,-1.592,0.1769,-0.248
475,10.44,210054.0,0.02,0.02661,-0.00391,1.00928,-0.222,-1.51,-0.096,-1.591,0.2762,-0.0266
476,10.46,210074.0,0.02,0.02344,-0.00122,1.01538,-0.069,-1.322,-0.095,-1.587,0.0014,-0.0877
477,10.48,210094.0,0.02,0.02832,-0.00439,1.01855,-0.247,-1.593,-0.097,-1.583,0.0701,0.21
478,10.5,210114.0,0.02,0.02515,-0.00366,1.0144,-0.207,-1.42,-0.098,-1.58,0.0624,0.0116
479,10.52,210134.0,0.02,0.02197,-0.00391,1.01611,-0.22,-1.239,-0.103,-1.567,-0.1589,0.3169
480,10.54,210154.0,0.02,0.02612,-0.00488,1.01685,-0.275,-1.472,-0.102,-1.564,0.2456,0.0345
481,10.56,210174.0,0.02,0.03027,-0.00049,1.01978,-0.027,-1.7,-0.102,-1.567,-0.0673,0.0116
482,10.58,210194.0,0.02,0.03174,-0.00952,1.0166,-0.537,-1.788,-0.11,-1.569,0.0243,0.1032
483,10.6,210214.0,0.02,0.03027,-0.00073,1.01807,-0.041,-1.703,-0.109,-1.573,-0.0292,-0.0419
484,10.62,210234.0,0.02,0.03467,0.00317,1.00879,0.18,-1.968,-0.102,-1.58,0.0853,0.0116
485,10.64,210254.0,0.02,0.03027,0.00146,1.00781,0.083,-1.721,-0.099,-1.582,-0.075,0.065
486,10.66,210274.0,0.02,0.02417,-0.00146,1.01318,-0.083,-1.367,-0.101,-1.574,-0.1208,0.1719
487,10.68,210294.0,0.02,0.02808,-0.00171,1.01172,-0.097,-1.59,-0.107,-1.576,-0.2887,-0.0953
488,10.7,210314.0,0.02,0.02661,-0.00244,1.01221,-0.138,-1.506,-0.107,-1.575,0.0472,-0.0266
489,10.72,210334.0,0.02,0.02539,-0.00342,1.01294,-0.193,-1.436,-0.109,-1.571,-0.0063,0.1032
490,10.74,210354.0,0.02,0.0293,-0.00513,1.01782,-0.289,-1.649,-0.111,-1.572,0.0777,-0.0037
491,10.76,210374.0,0.02,0.02515,0.00073,1.01904,0.041,-1.414,-0.112,-1.568,-0.2124,0.0574
492,10.78,210394.0,0.02,0.02881,-0.00195,1.01489,-0.11,-1.626,-0.116,-1.564,-0.2353,0.2635
493,10.8,210414.0,0.02,0.02856,-0.00049,1.01147,-0.028,-1.618,-0.115,-1.565,-0.0063,-0.0113
494,10.82,210434.0,0.02,0.03101,-0.00146,1.01343,-0.083,-1.752,-0.114,-1.568,0.0166,0.0421
495,10.84,210454.0,0.02,0.02905,-0.00146,1.02026,-0.082,-1.631,-0.11,-1.571,0.1617,-0.0648
496,10.86,210474.0,0.02,0.0271,-0.00171,1.01929,-0.096,-1.523,-0.111,-1.571,-0.0597,-0.0495
497,10.88,210494.0,0.02,0.02466,0.00317,1.01953,0.178,-1.385,-0.105,-1.568,0.0243,-0.0648
498,10.9,210514.0,0.02,0.02759,-0.00073,1.01099,-0.042,-1.563,-0.1,-1.565,0.1846,0.1719
499,10.92,210534.0,0.02,0.02588,-0.00391,1.01782,-0.22,-1.456,-0.098,-1.563,0.2304,-0.0342
500,10.94,210554.0,0.02,0.02979,-0.00464,1.01294,-0.262,-1.684,-0.102,-1.567,-0.0521,-0.0648
501,10.96,210574.0,0.02,0.03027,-0.00464,1.01587,-0.262,-1.707,-0.105,-1.573,-0.0063,-0.164
502,10.98,210594.0,0.02,0.03198,-0.00806,1.01465,-0.455,-1.805,-0.115,-1.572,-0.1513,0.3016
503,11.0,210614.0,0.02,0.03076,-0.00195,1.01343,-0.11,-1.739,-0.114,-1.575,0.0395,0.0116
504,11.02,210634.0,0.02,0.03076,0.00073,1.00806,0.042,-1.748,-0.108,-1.579,0.154,-0.019
505,11.04,210654.0,0.02,0.02734,0.00537,1.0166,0.303,-1.541,-0.106,-1.575,-0.3269,0.1413
506,11.06,210674.0,0.02,0.02808,0.00073,1.0127,0.041,-1.588,-0.1,-1.574,0.1769,0.0726
507,11.08,210694.0,0.02,0.02563,-0.00195,1.01489,-0.11,-1.447,-0.106,-1.569,-0.2887,0.1032
508,11.1,210714.0,0.02,0.02515,-0.00391,1.01587,-0.22,-1.418,-0.105,-1.567,0.1693,-0.0342
509,11.12,210734.0,0.02,0.02612,-0.00977,1.01587,-0.551,-1.473,-0.118,-1.57,-0.2124,-0.248
510,11.14,210754.0,0.02,0.02832,-0.00757,1.0144,-0.427,-1.599,-0.126,-1.565,-0.1055,0.3016
511,11.16,210774.0,0.02,0.03223,-0.00537,1.01465,-0.303,-1.819,-0.13,-1.566,-0.0215,0.1795
512,11.18,210794.0,0.02,0.02783,0.00098,1.02148,0.055,-1.561,-0.124,-1.567,0.1006,-0.0648
513,11.2,210814.0,0.02,0.03491,0.00024,1.01538,0.014,-1.969,-0.124,-1.575,-0.136,0.0116
514,11.22,210834.0,0.02,0.03198,0.00024,1.0166,0.014,-1.802,-0.119,-1.579,0.1159,0.0421
515,11.24,210854.0,0.02,0.03247,-0.00366,1.0144,-0.207,-1.833,-0.121,-1.585,0.009,-0.0266
516,11.26,210874.0,0.02,0.02832,0.00049,1.02124,0.027,-1.588,-0.118,-1.583,0.0166,0.065
517,11.28,210894.0,0.02,0.02295,-0.00562,1.01709,-0.316,-1.293,-0.125,-1.574,-0.1818,0.1948
518,11.3,210914.0,0.02,0.02808,-0.00342,1.01904,-0.192,-1.578,-0.125,-1.576,0.0701,-0.0877
519,11.32,210934.0,0.02,0.0249,-0.00195,1.01538,-0.11,-1.405,-0.125,-1.575,-0.0292,-0.1564
520,11.34,210954.0,0.02,0.02417,0.0,1.0127,0.0,-1.367,-0.121,-1.572,0.1006,-0.0571
521,11.36,210974.0,0.02,0.0271,-0.00098,1.01587,-0.055,-1.528,-0.119,-1.569,0.0472,0.1261
522,11.38,210994.0,0.02,0.03052,-0.00122,1.01489,-0.069,-1.722,-0.116,-1.576,0.0701,-0.2022
523,11.4,211014.0,0.02,0.03076,-0.00684,1.01709,-0.385,-1.732,-0.122,-1.58,0.0014,-0.0342
524,11.42,211034.0,0.02,0.02954,-0.00415,1.01953,-0.233,-1.66,-0.13,-1.582,-0.2963,-0.0419
525,11.44,211054.0,0.02,0.02808,-0.00317,1.0127,-0.18,-1.588,-0.13,-1.582,0.0319,0.0268
526,11.46,211074.0,0.02,0.02686,-0.00439,1.01978,-0.247,-1.509,-0.127,-1.581,0.2609,-0.0266
527,11.48,211094.0,0.02,0.0249,0.00146,1.01489,0.083,-1.406,-0.122,-1.577,0.0395,0.0039
528,11.5,211114.0,0.02,0.02441,0.00293,1.01929,0.165,-1.372,-0.115,-1.573,0.0777,0.0268
529,11.52,211134.0,0.02,0.02441,-0.00122,1.01147,-0.069,-1.383,-0.113,-1.567,0.0548,0.065
530,11.54,211154.0,0.02,0.02197,-0.00464,1.01001,-0.263,-1.246,-0.116,-1.559,-0.0063,0.1108
531,11.56,211174.0,0.02,0.02979,-0.00464,1.01074,-0.263,-1.688,-0.118,-1.563,0.0624,-0.0724
532,11.58,211194.0,0.02,0.03271,-0.00366,1.00952,-0.208,-1.856,-0.122,-1.569,-0.1437,-0.0342
533,11.6,211214.0,0.02,0.03174,-0.00244,1.01099,-0.138,-1.798,-0.125,-1.578,-0.136,-0.2022
534,11.62,211234.0,0.02,0.0293,0.00269,1.01489,0.152,-1.653,-0.117,-1.578,0.1617,0.0726
535,11.64,211254.0,0.02,0.0293,0.00049,1.01465,0.028,-1.654,-0.114,-1.578,-0.0215,0.0803
536,11.66,211274.0,0.02,0.02905,0.00073,1.02026,0.041,-1.631,-0.114,-1.578,-0.1513,0.065
537,11.68,211294.0,0.02,0.02441,0.00171,1.01538,0.096,-1.377,-0.108,-1.575,0.0777,-0.0724
538,11.7,211314.0,0.02,0.02539,-0.00366,1.01489,-0.207,-1.433,-0.109,-1.574,0.0472,-0.1029
539,11.72,211334.0,0.02,0.02637,-0.00635,1.00977,-0.36,-1.496,-0.112,-1.576,0.1006,-0.1411
540,11.74,211354.0,0.02,0.02344,-0.0083,1.01709,-0.468,-1.32,-0.123,-1.574,-0.1666,-0.1945
541,11.76,211374.0,0.02,0.02441,-0.00464,1.02026,-0.26,-1.371,-0.127,-1.569,-0.0597,0.0497
542,11.78,211394.0,0.02,0.02905,-0.00146,1.01294,-0.083,-1.643,-0.13,-1.57,-0.1971,0.0116
543,11.8,211414.0,0.02,0.03418,0.00024,1.01172,0.014,-1.935,-0.126,-1.579,0.0319,-0.0571
544,11.82,211434.0,0.02,0.0293,-0.00244,1.01172,-0.138,-1.659,-0.122,-1.579,0.2456,0.0497
545,11.84,211454.0,0.02,0.03003,-0.00171,1.01587,-0.096,-1.693,-0.122,-1.582,-0.0292,-0.0266
546,11.86,211474.0,0.02,0.02856,-0.00269,1.01465,-0.152,-1.613,-0.12,-1.582,0.1235,0.0497
547,11.88,211494.0,0.02,0.02588,-0.00464,1.01318,-0.262,-1.463,-0.122,-1.578,0.0243,0.0726
548,11.9,211514.0,0.02,0.02612,-0.00635,1.0166,-0.358,-1.472,-0.127,-1.572,-0.0215,0.1948
549,11.92,211534.0,0.02,0.02393,-0.00293,1.01587,-0.165,-1.349,-0.133,-1.568,-0.2429,-0.0113
550,11.94,211554.0,0.02,0.02441,-0.00098,1.01221,-0.055,-1.382,-0.133,-1.563,-0.1055,0.0497
551,11.96,211574.0,0.02,0.02588,-0.00317,1.00952,-0.18,-1.468,-0.133,-1.563,0.0853,-0.0724
552,11.98,211594.0,0.02,0.02905,-0.00464,1.01807,-0.261,-1.635,-0.135,-1.565,-0.0063,-0.0342
553,12.0,211614.0,0.02,0.03003,-0.00024,1.01489,-0.014,-1.695,-0.133,-1.571,-0.0139,-0.1564
554,12.02,211634.0,0.02,0.03296,-0.00244,1.021,-0.137,-1.849,-0.134,-1.576,-0.0444,0.0268
555,12.04,211654.0,0.02,0.0249,-0.00244,1.0188,-0.137,-1.4,-0.138,-1.569,-0.2124,0.1566
556,12.06,211674.0,0.02,0.03027,-0.00366,1.01074,-0.208,-1.716,-0.142,-1.569,-0.1284,0.1719
557,12.08,211694.0,0.02,0.02686,-0.00269,1.01538,-0.152,-1.515,-0.143,-1.569,-0.0063,-0.08
558,12.1,211714.0,0.02,0.03052,-0.00488,1.01953,-0.274,-1.715,-0.147,-1.571,-0.0673,0.065
559,12.12,211734.0,0.02,0.02466,0.00122,1.01807,0.069,-1.387,-0.143,-1.569,-0.0368,-0.1106
560,12.14,211754.0,0.02,0.02637,-0.00171,1.01636,-0.096,-1.486,-0.141,-1.571,0.0395,-0.1564
561,12.16,211774.0,0.02,0.02661,-0.00195,1.02197,-0.109,-1.492,-0.14,-1.57,0.0166,-0.0495
562,12.18,211794.0,0.02,0.0271,-0.00146,1.01221,-0.083,-1.534,-0.139,-1.568,-0.0139,0.0497
563,12.2,211814.0,0.02,0.03271,-0.00464,1.01245,-0.263,-1.851,-0.145,-1.573,-0.1666,0.0421
564,12.22,211834.0,0.02,0.02856,-0.00171,1.01099,-0.097,-1.618,-0.141,-1.572,0.1388,0.1261
565,12.24,211854.0,0.02,0.02954,-0.00415,1.021,-0.233,-1.657,-0.146,-1.575,-0.1208,-0.0953
566,12.26,211874.0,0.02,0.0332,-0.0022,1.01685,-0.124,-1.87,-0.142,-1.585,0.1846,-0.1869
567,12.28,211894.0,0.02,0.02783,-0.00073,1.01538,-0.041,-1.57,-0.141,-1.584,-0.075,0.0116
568,12.3,211914.0,0.02,0.02612,-0.0022,1.01416,-0.124,-1.476,-0.138,-1.582,0.1388,0.0039
569,12.32,211934.0,0.02,0.0271,-0.00171,1.01294,-0.097,-1.532,-0.141,-1.583,-0.1971,-0.1029
570,12.34,211954.0,0.02,0.02515,-0.00122,1.01538,-0.069,-1.419,-0.141,-1.578,-0.0521,0.065
571,12.36,211974.0,0.02,0.02808,0.00024,1.01904,0.014,-1.578,-0.134,-1.579,0.1693,-0.0113
572,12.38,211994.0,0.02,0.02783,-0.00781,1.01343,-0.442,-1.573,-0.139,-1.58,0.0624,-0.0724
573,12.4,212014.0,0.02,0.02661,-0.01343,1.01294,-0.759,-1.505,-0.151,-1.579,0.0166,-0.0495
574,12.42,212034.0,0.02,0.02881,0.00293,1.01416,0.166,-1.627,-0.142,-1.58,0.1464,0.0345
575,12.44,212054.0,0.02,0.02734,0.00879,1.01172,0.498,-1.548,-0.127,-1.575,0.1388,0.21
576,12.46,212074.0,0.02,0.03174,0.01001,1.01514,0.565,-1.791,-0.11,-1.578,0.1311,0.0726
577,12.48,212094.0,0.02,0.02905,0.0022,1.01294,0.124,-1.643,-0.103,-1.581,0.1006,-0.1182
578,12.5,212114.0,0.02,0.02954,-0.01367,1.01685,-0.77,-1.664,-0.111,-1.583,0.2762,0.0039
579,12.52,212134.0,0.02,0.03076,-0.01978,1.01514,-1.116,-1.735,-0.132,-1.589,-0.0139,-0.1487
580,12.54,212154.0,0.02,0.03101,-0.01855,1.01782,-1.044,-1.745,-0.153,-1.588,-0.1284,0.1948
581,12.56,212174.0,0.02,0.03076,-0.00757,1.01709,-0.426,-1.732,-0.164,-1.591,-0.2887,0.0039
582,12.58,212194.0,0.02,0.02515,0.00464,1.01172,0.263,-1.424,-0.159,-1.585,-0.1742,0.1413
583,12.6,212214.0,0.02,0.02246,0.0105,1.01685,0.592,-1.265,-0.144,-1.576,-0.0063,0.1184
584,12.62,212234.0,0.02,0.02222,0.01294,1.01733,0.729,-1.251,-0.126,-1.571,0.0166,-0.0724
585,12.64,212254.0,0.02,0.02563,0.00708,1.01636,0.399,-1.445,-0.12,-1.569,-0.2429,0.0039
586,12.66,212274.0,0.02,0.03296,-0.0022,1.01538,-0.124,-1.859,-0.117,-1.579,0.1617,-0.2556
587,12.68,212294.0,0.02,0.02759,-0.01636,1.01489,-0.923,-1.557,-0.13,-1.581,0.1846,-0.0877
588,12.7,212314.0,0.02,0.02881,-0.01563,1.01611,-0.881,-1.624,-0.148,-1.578,-0.1513,0.1719
589,12.72,212334.0,0.02,0.03296,-0.00879,1.01807,-0.495,-1.854,-0.155,-1.582,-0.0444,0.0726
590,12.74,212354.0,0.02,0.02441,0.00415,1.01904,0.233,-1.372,-0.149,-1.581,-0.0902,-0.1487
591,12.76,212374.0,0.02,0.02905,0.01611,1.01416,0.91,-1.641,-0.125,-1.581,0.1464,0.0421
592,12.78,212394.0,0.02,0.02393,0.01416,1.01025,0.803,-1.357,-0.108,-1.577,-0.0673,-0.0037
593,12.8,212414.0,0.02,0.02734,-0.00024,1.01709,-0.014,-1.54,-0.102,-1.577,0.2075,-0.019
594,12.82,212434.0,0.02,0.02686,-0.01831,1.01123,-1.037,-1.521,-0.115,-1.575,0.3067,0.0116
595,12.84,212454.0,0.02,0.02832,-0.02515,1.01758,-1.416,-1.594,-0.138,-1.57,0.154,0.2864
596,12.86,212474.0,0.02,0.03052,-0.01514,1.01245,-0.857,-1.726,-0.158,-1.581,-0.2963,-0.4006
597,12.88,212494.0,0.02,0.03247,-0.00806,1.01831,-0.453,-1.826,-0.165,-1.586,-0.0597,-0.0342
598,12.9,212514.0,0.02,0.02954,0.00488,1.02222,0.274,-1.655,-0.154,-1.587,0.1311,0.0345
599,12.92,212534.0,0.02,0.02734,0.01758,1.01514,0.992,-1.543,-0.134,-1.588,-0.1818,-0.0648
600,12.94,212554.0,0.02,0.02856,0.0144,1.01196,0.815,-1.617,-0.111,-1.588,0.1998,-0.0037
601,12.96,212574.0,0.02,0.02515,0.00537,1.0083,0.305,-1.429,-0.102,-1.586,0.0624,-0.0724
602,12.98,212594.0,0.02,0.02734,-0.00781,1.01978,-0.439,-1.536,-0.105,-1.583,0.1617,0.1032
603,13.0,212614.0,0.02,0.02759,-0.02075,1.0105,-1.176,-1.564,-0.128,-1.58,-0.0826,0.149
604,13.02,212634.0,0.02,0.0293,-0.0166,1.0144,-0.938,-1.654,-0.144,-1.581,0.0319,0.0421
605,13.04,212654.0,0.02,0.03027,-0.01099,1.01392,-0.621,-1.71,-0.154,-1.584,-0.0444,-0.0495
606,13.06,212674.0,0.02,0.03735,-0.00073,1.01831,-0.041,-2.101,-0.147,-1.596,0.2762,-0.0571
607,13.08,212694.0,0.02,0.02954,0.00732,1.01465,0.414,-1.668,-0.141,-1.597,-0.2963,0.0116
608,13.1,212714.0,0.02,0.03125,0.00806,1.01685,0.454,-1.76,-0.13,-1.598,-0.0215,0.1261
609,13.12,212734.0,0.02,0.02686,0.0083,1.01001,0.471,-1.523,-0.118,-1.598,-0.0292,-0.0877
610,13.14,212754.0,0.02,0.02808,-0.00122,1.01172,-0.069,-1.59,-0.12,-1.598,-0.1055,-0.0266
611,13.16,212774.0,0.02,0.02612,-0.00464,1.01318,-0.262,-1.477,-0.12,-1.594,0.1082,0.0955
612,13.18,212794.0,0.02,0.02539,-0.00708,1.01636,-0.399,-1.431,-0.124,-1.594,0.0853,-0.1411
613,13.2,212814.0,0.02,0.02466,-0.00342,1.01172,-0.194,-1.396,-0.126,-1.59,-0.0215,-0.0113
614,13.22,212834.0,0.02,0.02905,-0.00391,1.00952,-0.222,-1.648,-0.13,-1.594,-0.1055,-0.1411
615,13.24,212854.0,0.02,0.02783,-0.00146,1.01636,-0.083,-1.569,-0.13,-1.595,-0.0673,-0.08
616,13.26,212874.0,0.02,0.03345,0.00391,1.01709,0.22,-1.883,-0.124,-1.6,-0.0444,0.0421
617,13.28,212894.0,0.02,0.02783,0.00293,1.01367,0.166,-1.573,-0.121,-1.596,-0.1513,0.1566
618,13.3,212914.0,0.02,0.02881,0.00537,1.01245,0.304,-1.63,-0.115,-1.594,-0.1208,0.1413
619,13.32,212934.0,0.02,0.03052,0.00317,1.01465,0.179,-1.723,-0.111,-1.596,-0.0597,0.0268
620,13.34,212954.0,0.02,0.02783,-0.0022,1.02002,-0.123,-1.563,-0.11,-1.597,0.0395,-0.0953
621,13.36,212974.0,0.02,0.02368,-0.00269,1.00952,-0.152,-1.344,-0.109,-1.59,0.0701,0.1337
622,13.38,212994.0,0.02,0.02612,-0.00488,1.01685,-0.275,-1.472,-0.11,-1.588,0.1617,-0.0342
623,13.4,213014.0,0.02,0.02246,-0.00854,1.01782,-0.481,-1.264,-0.117,-1.579,0.0166,0.1261
624,13.42,213034.0,0.02,0.03003,-0.00708,1.01611,-0.399,-1.693,-0.124,-1.584,-0.0979,-0.1335
625,13.44,213054.0,0.02,0.02832,0.00146,1.01563,0.083,-1.597,-0.116,-1.582,0.2227,0.0955
626,13.46,213074.0,0.02,0.03076,0.00586,1.01563,0.331,-1.735,-0.107,-1.581,-0.0139,0.21
627,13.48,213094.0,0.02,0.03149,0.00488,1.0127,0.276,-1.781,-0.1,-1.583,-0.0063,0.1184
628,13.5,213114.0,0.02,0.02979,0.00073,1.02148,0.041,-1.67,-0.094,-1.588,0.1235,-0.1869
629,13.52,213134.0,0.02,0.02808,-0.00391,1.0166,-0.22,-1.582,-0.095,-1.593,0.1006,-0.2632
630,13.54,213154.0,0.02,0.02637,-0.00781,1.01514,-0.441,-1.488,-0.1,-1.592,0.0853,-0.0342
631,13.56,213174.0,0.02,0.02612,-0.01172,1.01489,-0.662,-1.474,-0.111,-1.59,0.0319,-0.0113
632,13.58,213194.0,0.02,0.02197,-0.00244,1.0166,-0.138,-1.238,-0.113,-1.579,-0.0902,0.1719
633,13.6,213214.0,0.02,0.02319,0.00171,1.01636,0.096,-1.307,-0.109,-1.578,-0.0292,-0.2098
634,13.62,213234.0,0.02,0.02808,0.00684,1.01636,0.385,-1.582,-0.099,-1.577,0.0395,0.0726
635,13.64,213254.0,0.02,0.02539,0.00415,1.01563,0.234,-1.432,-0.091,-1.575,0.0624,-0.0724
636,13.66,213274.0,0.02,0.02783,0.00049,1.00928,0.028,-1.58,-0.088,-1.582,0.0472,-0.3167
637,13.68,213294.0,0.02,0.03076,-0.00391,1.01807,-0.22,-1.731,-0.089,-1.584,0.0395,0.0192
638,13.7,213314.0,0.02,0.02954,-0.00708,1.01563,-0.399,-1.666,-0.092,-1.585,0.1769,0.0421
639,13.72,213334.0,0.02,0.03003,-0.00586,1.01294,-0.331,-1.698,-0.1,-1.585,-0.1742,0.1184
640,13.74,213354.0,0.02,0.03198,-0.00244,1.00854,-0.139,-1.816,-0.098,-1.589,0.1617,0.0497
641,13.76,213374.0,0.02,0.02905,-0.00122,1.01807,-0.069,-1.635,-0.094,-1.593,0.1769,-0.2022
642,13.78,213394.0,0.02,0.02905,0.00049,1.01538,0.028,-1.639,-0.089,-1.591,0.1388,0.1642
643,13.8,213414.0,0.02,0.02637,0.00146,1.01929,0.082,-1.482,-0.087,-1.586,-0.0826,0.1719
644,13.82,213434.0,0.02,0.02563,-0.00244,1.01318,-0.138,-1.449,-0.086,-1.581,0.0853,0.0879
645,13.84,213454.0,0.02,0.02905,-0.0022,1.01147,-0.124,-1.645,-0.083,-1.585,0.2151,-0.1411
646,13.86,213474.0,0.02,0.0293,-0.00562,1.01563,-0.317,-1.652,-0.086,-1.586,0.0701,0.0116
647,13.88,213494.0,0.02,0.03052,-0.00244,1.01733,-0.137,-1.718,-0.085,-1.593,0.093,-0.2022
648,13.9,213514.0,0.02,0.03076,-0.00488,1.01538,-0.276,-1.735,-0.09,-1.595,-0.0673,0.0116
649,13.92,213534.0,0.02,0.02832,-0.00073,1.01733,-0.041,-1.595,-0.091,-1.593,-0.0902,0.1337
650,13.94,213554.0,0.02,0.02808,-0.00024,1.01855,-0.014,-1.579,-0.087,-1.593,0.154,-0.019
651,13.96,213574.0,0.02,0.02979,-0.00391,1.01758,-0.22,-1.677,-0.088,-1.591,0.093,0.1871
652,13.98,213594.0,0.02,0.02612,0.00024,1.01514,0.014,-1.474,-0.085,-1.587,0.0166,0.0955
653,14.0,213614.0,0.02,0.02808,0.00049,1.01904,0.027,-1.578,-0.084,-1.587,-0.0368,-0.0266
654,14.02,213634.0,0.02,0.02759,-0.0022,1.01904,-0.124,-1.551,-0.081,-1.59,0.1617,-0.1716
655,14.04,213654.0,0.02,0.02563,-0.00024,1.021,-0.014,-1.438,-0.083,-1.585,-0.136,0.0726
656,14.06,213674.0,0.02,0.03027,0.00098,1.02197,0.055,-1.697,-0.077,-1.586,0.1388,0.0726
657,14.08,213694.0,0.02,0.0271,-0.0061,1.0166,-0.344,-1.527,-0.086,-1.585,-0.1666,-0.019
658,14.1,213714.0,0.02,0.02637,-0.00586,1.0144,-0.331,-1.489,-0.092,-1.589,-0.0673,-0.2632
659,14.12,213734.0,0.02,0.03271,-0.00171,1.01221,-0.097,-1.851,-0.094,-1.594,-0.0902,-0.0113
660,14.14,213754.0,0.02,0.02661,0.00049,1.01123,0.028,-1.507,-0.088,-1.591,0.1922,0.0421
661,14.16,213774.0,0.02,0.02954,0.00024,1.01514,0.014,-1.667,-0.088,-1.596,-0.1208,-0.1335
662,14.18,213794.0,0.02,0.02466,-0.00049,1.01929,-0.027,-1.386,-0.084,-1.595,0.1235,-0.1716
663,14.2,213814.0,0.02,0.02637,-0.00342,1.01563,-0.193,-1.487,-0.088,-1.588,-0.075,0.2558
664,14.22,213834.0,0.02,0.02661,-0.00488,1.02075,-0.274,-1.493,-0.09,-1.585,0.0853,0.0268
665,14.24,213854.0,0.02,0.02734,-0.0061,1.01538,-0.344,-1.543,-0.096,-1.581,-0.0673,0.1719
666,14.26,213874.0,0.02,0.02466,-0.00513,1.00928,-0.291,-1.4,-0.099,-1.579,0.0777,-0.08
667,14.28,213894.0,0.02,0.03247,-0.00146,1.01074,-0.083,-1.84,-0.1,-1.583,-0.0826,0.0726
668,14.3,213914.0,0.02,0.02856,0.00269,1.02002,0.151,-1.604,-0.098,-1.585,-0.1666,-0.0724
669,14.32,213934.0,0.02,0.02905,-0.00024,1.02075,-0.014,-1.63,-0.1,-1.587,-0.1513,-0.0648
670,14.34,213954.0,0.02,0.03003,0.00171,1.02002,0.096,-1.686,-0.095,-1.589,0.0548,0.0039
671,14.36,213974.0,0.02,0.02856,0.0,1.01685,0.0,-1.609,-0.096,-1.589,-0.1742,-0.0113
672,14.38,213994.0,0.02,0.02417,-0.00195,1.01538,-0.11,-1.364,-0.103,-1.586,-0.3498,-0.0571
673,14.4,214014.0,0.02,0.02612,-0.00488,1.01465,-0.276,-1.475,-0.105,-1.585,0.0701,-0.0724
674,14.42,214034.0,0.02,0.02808,-0.00513,1.01099,-0.291,-1.591,-0.12,-1.581,-0.533,0.2329
675,14.44,214054.0,0.02,0.02686,-0.00073,1.01929,-0.041,-1.509,-0.115,-1.579,0.154,0.0268
676,14.46,214074.0,0.02,0.03223,-0.00195,1.00635,-0.111,-1.834,-0.116,-1.586,-0.0521,-0.1335
677,14.48,214094.0,0.02,0.02808,0.00293,1.01855,0.165,-1.579,-0.107,-1.591,0.1922,-0.248
678,14.5,214114.0,0.02,0.03125,-0.00073,1.0127,-0.041,-1.767,-0.101,-1.591,0.238,0.1871
